text,label
我在优选电动车超市买车现在他的公众号自主注销冻结了怎么办,0
怎么看哪个图片上传失败,0
自动回复怎么设置,0
信用卡还款公众号搞活动的那个,0
红包领取显示存入我零钱里还是没有,1
公众号认证提交显示参数错误,1
微信公众号上传视频审核多久,0
该公众号提供的服务出现故障,1
公众号服务器出错,1
公众号注销后多长时间能申请新的,0
图片上传失败,1
他说修改功能正在维护暂无法修改,1
为什么充值还没到账,1
微信小程序的头像修改升级什么时候可以完成,0
维护多久啊,0
微信系统维护,0
不能更换头像,1
微信头像改不了,1
你就说什么时候能维护好,0
你好公众号注册什么时候重新开放,0
公众平台修改头像,0
密码忘了没绑定任何东西,0
还没有发文章,0
现在微信为什么不能换头像,1
什么时候了维护完成,0
微信文章发送失败,1
啥时候可以注册微信公众号,0
域名于后台配置不一致,0
无法添加好友,1
别人给我发红包我这没有显示为什么,1
公众号什么时候恢复注册呢,0
我正在申请微信公众号然后需要绑定一个邮箱但是显示我的邮箱已被占用我如何绑定这个邮箱,0
近期公众平台的功能介绍头像昵称功能进行维护维护过程中暂不支持修改维护完多久,0
为什么我的头像换不了显示系统维护,1
认证联系人信息验证二维码一直不出现为什么,1
如何解除手机绑定,0
微信公众服务号认证已付费却显示未支付,1
注册时最后一步,0
身份证注册,0
小程序服务器配置不了,1
我这个微信是被谁投诉了,0
公众号定时群发怎么取消,0
文章发布后图片不显示,1
公众号后台打不开,1
微信公众号网页打不开,1
微信公众号图片全都刷新不出来,1
服务器崩溃,1
不是浏览器问题,1
登录公众号显示该网页无法正常运作目前无法处理此请求,1
从编辑器中复制的图片在微信后台全部黏贴失败,1
有一张图片上传失败,1
账号有严重异常,1
在端登录输入密码后管理员用手机扫描扫描过后在手机微信确认端都是显示登录超时请重新登录是有冲突啦手机这边也登录端也登陆了,1
充值话费未到账,1
你好微信公众号上传封面图片但怎么不显示,1
点击预览显示保存成功,0
显示系统错误,1
新建图文素材打不开,1
小程序类目选择,0
为什么公众号后台无法上传语音,1
一个小程序买了东西不发货也不退款能处理吗,0
我想问下我微信公众号好像有问题,1
进入了从哪里提供材料,0
公众号怎么上传视频,0
公众号文章修改更新时间,0
我公众号视频审核还没有好,0
但手机公众号号上没有更新,0
对公账户和打款账号不一致,1
公众号不能修改头像,1
都是系统错误,1
为何公众号上传不了图片,1
已经更换浏览器,0
微信登陆显示系统错误请重试,1
操作过于频繁无法添加好友,1
还是一直提示操作频繁稍后重试,1
小程序买东西申请退款什么时候到,0
微信公众平台认证时联系人微信扫码验证提示请输入正确的身份证号码,1
我都没有使用过什么外挂,0
微信公众号群发信息不能点确认,1
微信电脑版关注的公众号无法查看历史消息,1
认证参数错误,1
客服重新开具电子发票,0
公众号认证电子发票状态一直处于开票中超过个工作日,1
取消微信认证可以吗,0
公众号被盗,0
手机可以在公众号群发消息吗,0
抢红包异常到微信支付公众号人脸识别,1
微信公众号日凌晨发送恶意消息,1
为什么今天不能预览,1
在微信公众平台里设置自定义菜单的时候关联小程序一直提示保存失败菜单设置无效,1
小程序违规无法退款,1
你好视频审核一个小时还没通过,0
现在操作自定义菜单的时候提示小程序未关联菜单设置无效请检查,1
公众号发不出说系统繁忙,1
设置底部菜单和修改菜单的时候小程序未关联菜单设置无效,1
微信公众号开发者密码将于天后失效,0
小程序维护到什么时候啊,0
你好显示编辑的图文消息可能含有不当使用国家机关国家机关工作人员的名义或形象以及其他违反平台规则呢表述内容,1
今天公众号一直显示等候发送,1
群发一直显示等候发送,1
一直说等候发送,1
微信公众号文章发不出去一直提示等待发送,1
小程序注册,0
认证电子发票咋开,0
法定代表人验证,0
我手机充话费等了那么久还没到账,0
我的信用卡还款怎么老是打不开,1
小程序未关联菜单设置无效请检查,1
可是访问的时候还是访问不了,1
为什么我充值没到账,1
无法启用开发者密码,1
你好法定代表人身份证号码工商数据未更新请个工作日之后尝试法定代表人验证失败,1
为什么我从小程序上交社保显示我未实名认证,1
认证申请公函中原始后面的横线填什么,0
最近传微信群不可以发链接否则封号是真的吗,0
微信公众号认证不成功,1
我刚刚用微信充值为什么没到账,1
但是钱已经扣了,1
话费充值没到账,1
公众号编辑文章上传的动图不能动,1
摘要一定要有,0
公众号无法留言显示系统错误,1
小程序为什么说实名认证失败呢,1
小程序头像上传不了,1
邮箱收不到你们的邮件,1
注册激活邮件收不到怎么办,1
公众号注册邮箱收不到验证码,1
手机不能确认群发,1
小店商品不能上架,1
权限是什么,0
微信公众号为什么登陆进去之后发生错误请点击返回首页,1
图文消息卡券不显示,1
为什么附近的人别人看不到我也收不到我的信息,1
为什么我们小程序很早就提交社交类目审核通过了最近提交版本审核却还在说我们社交类目提交首次审核需要个工作日,1
此公众号并没有这些权限错误码,1
公众号用户分析从号开始就没有新数据更新,1
公众号视频审核时间,0
微信公众号预览分享后显示参数错误,1
小程序发布没反应,1
微信公众平台发生错误不能返回首页,1
换了浏览器还是不行,1
公众号发送失败,1
我的微信公众号为什么使用不了素材管理,1
我买的东西然后公众号被封了怎么退款,0
视频什么时候才能审核通过,0
公众号可以定时群发吗,0
视频审核个小时了,0
视频审核怎么一个小时还没好,0
怎么查看年度账单,0
提示没有输入密码登陆不上去,1
没有输入密码,0
用户分析没有数据显示怎么回事,1
公众号视频审核,0
壹伴怎么不能用了,1
公众平台上传视频一个多小时还是在审核,0
已经在腾讯实名认证了为什么跳一跳游戏还是显示没有实名认证,1
小程序被封里面的钱怎么取出来,1
你的投诉已通过,0
微信小程序无法上传头像,1
微信公众号视频上传两个小时还在审核状态,0
公众平台微信小店我在微店付过款后一直显示未付款,1
你好小程序付款显示调用微信接口失败,1
微信收款账号冻结是什么意思,1
可是那个账号存在异常被封了,0
小程序获取更多页面路径,0
提示微信登录失败此公众号并没有这些的权限错误码,1
话费充值怎么没到账,1
微信公众平台上传图片就会显示页面停留时间过久的问题,1
小程序伶俐因违规已暂停服务要怎么申请退款,0
微信公众号后台的自定义菜单设置消失了,1
上传视频封面载入很慢,1
公众号平台上传视频已成功但是封面一直显示载入中,1
为什么文章不能发送,1
视频不存在,0
素材管理在哪里,0
不能选择封面图片,1
怎么抢不了红包了,1
为什么收不了红包,1
预览时显示该素材已被删除,1
公众号无法选择封面,1
点图片库选择无反映,1
页面模板无法给文章排序,1
视频一直在审核中,0
给手机充话费未到账,1
显示系统繁忙,1
阅读量出现问题,1
当前微信号曾有涉嫌传播骚扰非法等恶意营销内容,0
我电脑上登录不了,1
公众号里面上传了视频审核了一个小时还没审核完成,0
无法换头像,1
什么时候能完成维护,0
系统维护多久结束,0
为什么改不了微信名字,1
系统维护要到什么时候,0
为什么不能换头像,1
微信现在是在维护吗,0
现在改不了头像么,1
微信昵称无法修改,1
什么时候可以改,0
发公众号文章编辑页面不显示,1
换了浏览器也不行,0
微信拍一拍功能,0
微信公众号发出推文后阅读量显示没有,1
为什么我在河北健康码小程序上实名认证提示和微信上认证信息不匹配,1
公众号视频审核已超过个小时怎么办,0
阅读量只有,0
显示系统错误,1
证书提示安装了但是页面没有变化还继续要我安装,1
安装证书失败,1
昨天的钱怎么没到账,1
昨天的钱怎么没到账,1
显示系统退款中,1
修改证件方法,0
添加支付授权目录时提示验证证书失败,1
抢红包行为异常请先去绑定银行卡绑卡后在微信支付公众号内接收消息通知进行人脸识别,1
账户未通过审核,0
我是商家收款码,0
你好我充值到账号的钱怎么还没到账,1
我的支付账户留存金额是多少,0
微信商户平台违规记录如何处理,0
微信支付分商户,0
授权申请信息无确认按钮,1
您尾号的银行卡年月日与财付通成功签约借记卡快捷支付服务如非本人操作请联系中国银行,0
商户平台账户没有收到开通邮怎么办,1
突然进不去了,1
您选择的这笔元的订单在已经支付给商家若您有发货退款等问题需要咨询您可以点这里选择对应订单点击联系商户查看商家预留的联系方式如页面没有联系商户请尝试通过其它方式联系如商家网站线下门店公众号小程序或拨打电话等谢谢您的理解注联系商家前请记录页面提示的商户单号方便提供给商家查询,0
企业公众号开通认证需要支付多少钱啊,0
账号不支持使用微信支付商户助手,1
如何申请发票,0
支付分合作商户,0
点击证书没有任何反应,1
说商户正在处罚中,0
